Bracket Type=4
Sample Type,File Name,Sample ID,Path,Instrument Method,Process Method,Calibration File,Position,Inj Vol,Level,Sample Wt,Sample Vol,ISTD Amt,Dil Factor,L1 ,L2 ,L3 ,L4 ,L5 ,Comment,Sample Name
Unknown,20210714_DR_UMETAB216_54_yfdV_30_NEG,,D:\20210714_DR_UMETAB216_LJM\20210714_DR_UMETAB216_LJM_AcqX_NEG,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_MITAuto_MS1_R120k,,,B:E6,1,,0,0,0,1,,,,,,,20210714_DR_UMETAB216_54_yfdV_30_NEG
Unknown,20210714_DR_UMETAB216_9_yeeE_30_NEG,,D:\20210714_DR_UMETAB216_LJM\20210714_DR_UMETAB216_LJM_AcqX_NEG,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_MITAuto_MS1_R120k,,,B:A9,1,,0,0,0,1,,,,,,,20210714_DR_UMETAB216_9_yeeE_30_NEG
Unknown,20210714_DR_UMETAB216_74_yfdV_5_NEG,,D:\20210714_DR_UMETAB216_LJM\20210714_DR_UMETAB216_LJM_AcqX_NEG,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_MITAuto_MS1_R120k,,,B:G6,1,,0,0,0,1,,,,,,,20210714_DR_UMETAB216_74_yfdV_5_NEG
Unknown,20210714_DR_UMETAB216_41_yadG_0_NEG,,D:\20210714_DR_UMETAB216_LJM\20210714_DR_UMETAB216_LJM_AcqX_NEG,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_MITAuto_MS1_R120k,,,B:D5,1,,0,0,0,1,,,,,,,20210714_DR_UMETAB216_41_yadG_0_NEG
Unknown,20210714_DR_UMETAB216_51_yeaV_30_NEG,,D:\20210714_DR_UMETAB216_LJM\20210714_DR_UMETAB216_LJM_AcqX_NEG,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_MITAuto_MS1_R120k,,,B:E3,1,,0,0,0,1,,,,,,,20210714_DR_UMETAB216_51_yeaV_30_NEG
Unknown,20210714_DR_UMETAB216_52_yfdV_30_NEG,,D:\20210714_DR_UMETAB216_LJM\20210714_DR_UMETAB216_LJM_AcqX_NEG,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_MITAuto_MS1_R120k,,,B:E4,1,,0,0,0,1,,,,,,,20210714_DR_UMETAB216_52_yfdV_30_NEG
Unknown,20210714_DR_UMETAB216_26_WT_5_NEG,,D:\20210714_DR_UMETAB216_LJM\20210714_DR_UMETAB216_LJM_AcqX_NEG,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_MITAuto_MS1_R120k,,,B:C2,1,,0,0,0,1,,,,,,,20210714_DR_UMETAB216_26_WT_5_NEG
Unknown,20210714_DR_UMETAB216_31_yeeE_5_NEG,,D:\20210714_DR_UMETAB216_LJM\20210714_DR_UMETAB216_LJM_AcqX_NEG,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_MITAuto_MS1_R120k,,,B:C7,1,,0,0,0,1,,,,,,,20210714_DR_UMETAB216_31_yeeE_5_NEG
Unknown,20210714_DR_UMETAB216_13_WT_15_NEG,,D:\20210714_DR_UMETAB216_LJM\20210714_DR_UMETAB216_LJM_AcqX_NEG,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_MITAuto_MS1_R120k,,,B:B1,1,,0,0,0,1,,,,,,,20210714_DR_UMETAB216_13_WT_15_NEG
Unknown,20210714_DR_UMETAB216_65_Ser_15_NEG,,D:\20210714_DR_UMETAB216_LJM\20210714_DR_UMETAB216_LJM_AcqX_NEG,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_MITAuto_MS1_R120k,,,B:F7,1,,0,0,0,1,,,,,,,20210714_DR_UMETAB216_65_Ser_15_NEG
Unknown,20210714_DR_UMETAB216_22_ydhK_15_NEG,,D:\20210714_DR_UMETAB216_LJM\20210714_DR_UMETAB216_LJM_AcqX_NEG,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_MITAuto_MS1_R120k,,,B:B10,1,,0,0,0,1,,,,,,,20210714_DR_UMETAB216_22_ydhK_15_NEG
Unknown,20210714_DR_UMETAB216_Blank8_NEG,,D:\20210714_DR_UMETAB216_LJM\20210714_DR_UMETAB216_LJM_AcqX_NEG,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_MITAuto_MS1_R120k,,,R:A1,1,,0,0,0,1,,,,,,,20210714_DR_UMETAB216_Blank8_NEG
Unknown,20210714_DR_UMETAB216_QC7_NEG,,D:\20210714_DR_UMETAB216_LJM\20210714_DR_UMETAB216_LJM_AcqX_NEG,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_MITAuto_MS1_R120k,,,B:F11,1,,0,0,0,1,,,,,,,20210714_DR_UMETAB216_QC7_NEG
Unknown,20210714_DR_UMETAB216_85_Ser_0_NEG,,D:\20210714_DR_UMETAB216_LJM\20210714_DR_UMETAB216_LJM_AcqX_NEG,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_MITAuto_MS1_R120k,,,B:H7,1,,0,0,0,1,,,,,,,20210714_DR_UMETAB216_85_Ser_0_NEG
Unknown,20210714_DR_UMETAB216_17_yadG_15_NEG,,D:\20210714_DR_UMETAB216_LJM\20210714_DR_UMETAB216_LJM_AcqX_NEG,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_MITAuto_MS1_R120k,,,B:B5,1,,0,0,0,1,,,,,,,20210714_DR_UMETAB216_17_yadG_15_NEG
Unknown,20210714_DR_UMETAB216_58_WashGlucose_NEG,,D:\20210714_DR_UMETAB216_LJM\20210714_DR_UMETAB216_LJM_AcqX_NEG,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_MITAuto_MS1_R120k,,,B:E10,1,,0,0,0,1,,,,,,,20210714_DR_UMETAB216_58_WashGlucose_NEG
Unknown,20210714_DR_UMETAB216_34_ydhK_5_NEG,,D:\20210714_DR_UMETAB216_LJM\20210714_DR_UMETAB216_LJM_AcqX_NEG,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_MITAuto_MS1_R120k,,,B:C10,1,,0,0,0,1,,,,,,,20210714_DR_UMETAB216_34_ydhK_5_NEG
Unknown,20210714_DR_UMETAB216_81_yeaV_0_NEG,,D:\20210714_DR_UMETAB216_LJM\20210714_DR_UMETAB216_LJM_AcqX_NEG,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_MITAuto_MS1_R120k,,,B:H3,1,,0,0,0,1,,,,,,,20210714_DR_UMETAB216_81_yeaV_0_NEG
Unknown,20210714_DR_UMETAB216_77_Ser_5_NEG,,D:\20210714_DR_UMETAB216_LJM\20210714_DR_UMETAB216_LJM_AcqX_NEG,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_MITAuto_MS1_R120k,,,B:G9,1,,0,0,0,1,,,,,,,20210714_DR_UMETAB216_77_Ser_5_NEG
Unknown,20210714_DR_UMETAB216_29_yadG_5_NEG,,D:\20210714_DR_UMETAB216_LJM\20210714_DR_UMETAB216_LJM_AcqX_NEG,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_MITAuto_MS1_R120k,,,B:C5,1,,0,0,0,1,,,,,,,20210714_DR_UMETAB216_29_yadG_5_NEG
Unknown,20210714_DR_UMETAB216_69_yeaV_5_NEG,,D:\20210714_DR_UMETAB216_LJM\20210714_DR_UMETAB216_LJM_AcqX_NEG,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_MITAuto_MS1_R120k,,,B:G1,1,,0,0,0,1,,,,,,,20210714_DR_UMETAB216_69_yeaV_5_NEG
Unknown,20210714_DR_UMETAB216_28_yadG_5_NEG,,D:\20210714_DR_UMETAB216_LJM\20210714_DR_UMETAB216_LJM_AcqX_NEG,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_MITAuto_MS1_R120k,,,B:C4,1,,0,0,0,1,,,,,,,20210714_DR_UMETAB216_28_yadG_5_NEG
Unknown,20210714_DR_UMETAB216_6_yadG_30_NEG,,D:\20210714_DR_UMETAB216_LJM\20210714_DR_UMETAB216_LJM_AcqX_NEG,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_MITAuto_MS1_R120k,,,B:A6,1,,0,0,0,1,,,,,,,20210714_DR_UMETAB216_6_yadG_30_NEG
Unknown,20210714_DR_UMETAB216_4_yadG_30_NEG,,D:\20210714_DR_UMETAB216_LJM\20210714_DR_UMETAB216_LJM_AcqX_NEG,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_MITAuto_MS1_R120k,,,B:A4,1,,0,0,0,1,,,,,,,20210714_DR_UMETAB216_4_yadG_30_NEG
Unknown,20210714_DR_UMETAB216_45_yeeE_0_NEG,,D:\20210714_DR_UMETAB216_LJM\20210714_DR_UMETAB216_LJM_AcqX_NEG,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_MITAuto_MS1_R120k,,,B:D9,1,,0,0,0,1,,,,,,,20210714_DR_UMETAB216_45_yeeE_0_NEG
Unknown,20210714_DR_UMETAB216_Blank9_NEG,,D:\20210714_DR_UMETAB216_LJM\20210714_DR_UMETAB216_LJM_AcqX_NEG,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_MITAuto_MS1_R120k,,,R:A1,1,,0,0,0,1,,,,,,,20210714_DR_UMETAB216_Blank9_NEG
Unknown,20210714_DR_UMETAB216_QC8_NEG,,D:\20210714_DR_UMETAB216_LJM\20210714_DR_UMETAB216_LJM_AcqX_NEG,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_MITAuto_MS1_R120k,,,B:F11,1,,0,0,0,1,,,,,,,20210714_DR_UMETAB216_QC8_NEG
Unknown,20210714_DR_UMETAB216_80_yeaV_0_NEG,,D:\20210714_DR_UMETAB216_LJM\20210714_DR_UMETAB216_LJM_AcqX_NEG,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_MITAuto_MS1_R120k,,,B:H2,1,,0,0,0,1,,,,,,,20210714_DR_UMETAB216_80_yeaV_0_NEG
Unknown,20210714_DR_UMETAB216_42_yadG_0_NEG,,D:\20210714_DR_UMETAB216_LJM\20210714_DR_UMETAB216_LJM_AcqX_NEG,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_MITAuto_MS1_R120k,,,B:D6,1,,0,0,0,1,,,,,,,20210714_DR_UMETAB216_42_yadG_0_NEG
Unknown,20210714_DR_UMETAB216_39_WT_0_NEG,,D:\20210714_DR_UMETAB216_LJM\20210714_DR_UMETAB216_LJM_AcqX_NEG,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_MITAuto_MS1_R120k,,,B:D3,1,,0,0,0,1,,,,,,,20210714_DR_UMETAB216_39_WT_0_NEG
Unknown,20210714_DR_UMETAB216_67_Ser_15_NEG,,D:\20210714_DR_UMETAB216_LJM\20210714_DR_UMETAB216_LJM_AcqX_NEG,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_MITAuto_MS1_R120k,,,B:F9,1,,0,0,0,1,,,,,,,20210714_DR_UMETAB216_67_Ser_15_NEG
Unknown,20210714_DR_UMETAB216_59_yeaV_15_NEG,,D:\20210714_DR_UMETAB216_LJM\20210714_DR_UMETAB216_LJM_AcqX_NEG,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_MITAuto_MS1_R120k,,,B:F1,1,,0,0,0,1,,,,,,,20210714_DR_UMETAB216_59_yeaV_15_NEG
Unknown,20210714_DR_UMETAB216_62_yfdV_15_NEG,,D:\20210714_DR_UMETAB216_LJM\20210714_DR_UMETAB216_LJM_AcqX_NEG,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_MITAuto_MS1_R120k,,,B:F4,1,,0,0,0,1,,,,,,,20210714_DR_UMETAB216_62_yfdV_15_NEG
Unknown,20210714_DR_UMETAB216_3_WT_30_NEG,,D:\20210714_DR_UMETAB216_LJM\20210714_DR_UMETAB216_LJM_AcqX_NEG,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_MITAuto_MS1_R120k,,,B:A3,1,,0,0,0,1,,,,,,,20210714_DR_UMETAB216_3_WT_30_NEG
Unknown,20210714_DR_UMETAB216_75_Ser_5_NEG,,D:\20210714_DR_UMETAB216_LJM\20210714_DR_UMETAB216_LJM_AcqX_NEG,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_MITAuto_MS1_R120k,,,B:G7,1,,0,0,0,1,,,,,,,20210714_DR_UMETAB216_75_Ser_5_NEG
Unknown,20210714_DR_UMETAB216_27_WT_5_NEG,,D:\20210714_DR_UMETAB216_LJM\20210714_DR_UMETAB216_LJM_AcqX_NEG,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_MITAuto_MS1_R120k,,,B:C3,1,,0,0,0,1,,,,,,,20210714_DR_UMETAB216_27_WT_5_NEG
Unknown,20210714_DR_UMETAB216_87_Ser_0_NEG,,D:\20210714_DR_UMETAB216_LJM\20210714_DR_UMETAB216_LJM_AcqX_NEG,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_MITAuto_MS1_R120k,,,B:H9,1,,0,0,0,1,,,,,,,20210714_DR_UMETAB216_87_Ser_0_NEG
Unknown,20210714_DR_UMETAB216_79_yeaV_0_NEG,,D:\20210714_DR_UMETAB216_LJM\20210714_DR_UMETAB216_LJM_AcqX_NEG,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_MITAuto_MS1_R120k,,,B:H1,1,,0,0,0,1,,,,,,,20210714_DR_UMETAB216_79_yeaV_0_NEG
Unknown,20210714_DR_UMETAB216_82_yfdV_0_NEG,,D:\20210714_DR_UMETAB216_LJM\20210714_DR_UMETAB216_LJM_AcqX_NEG,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_MITAuto_MS1_R120k,,,B:H4,1,,0,0,0,1,,,,,,,20210714_DR_UMETAB216_82_yfdV_0_NEG
Unknown,20210714_DR_UMETAB216_Blank10_NEG,,D:\20210714_DR_UMETAB216_LJM\20210714_DR_UMETAB216_LJM_AcqX_NEG,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_MITAuto_MS1_R120k,,,R:A1,1,,0,0,0,1,,,,,,,20210714_DR_UMETAB216_Blank10_NEG
Unknown,20210714_DR_UMETAB216_QC9_NEG,,D:\20210714_DR_UMETAB216_LJM\20210714_DR_UMETAB216_LJM_AcqX_NEG,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_MITAuto_MS1_R120k,,,B:F11,1,,0,0,0,1,,,,,,,20210714_DR_UMETAB216_QC9_NEG
Unknown,20210714_DR_UMETAB216_88_WashGlucose_NEG,,D:\20210714_DR_UMETAB216_LJM\20210714_DR_UMETAB216_LJM_AcqX_NEG,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_MITAuto_MS1_R120k,,,B:H10,1,,0,0,0,1,,,,,,,20210714_DR_UMETAB216_88_WashGlucose_NEG
Unknown,20210714_DR_UMETAB216_64_yfdV_15_NEG,,D:\20210714_DR_UMETAB216_LJM\20210714_DR_UMETAB216_LJM_AcqX_NEG,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_MITAuto_MS1_R120k,,,B:F6,1,,0,0,0,1,,,,,,,20210714_DR_UMETAB216_64_yfdV_15_NEG
Unknown,20210714_DR_UMETAB216_72_yfdV_5_NEG,,D:\20210714_DR_UMETAB216_LJM\20210714_DR_UMETAB216_LJM_AcqX_NEG,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_MITAuto_MS1_R120k,,,B:G4,1,,0,0,0,1,,,,,,,20210714_DR_UMETAB216_72_yfdV_5_NEG
Unknown,20210714_DR_UMETAB216_20_yeeE_15_NEG,,D:\20210714_DR_UMETAB216_LJM\20210714_DR_UMETAB216_LJM_AcqX_NEG,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_MITAuto_MS1_R120k,,,B:B8,1,,0,0,0,1,,,,,,,20210714_DR_UMETAB216_20_yeeE_15_NEG
Unknown,20210714_DR_UMETAB216_QC10_NEG,,D:\20210714_DR_UMETAB216_LJM\20210714_DR_UMETAB216_LJM_AcqX_NEG,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_MITAuto_MS1_R120k,,,B:F11,1,,0,0,0,1,,,,,,,20210714_DR_UMETAB216_QC10_NEG
Unknown,20210714_DR_UMETAB216_Blank11_NEG,,D:\20210714_DR_UMETAB216_LJM\20210714_DR_UMETAB216_LJM_AcqX_NEG,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_MITAuto_MS1_R120k,,,R:A1,1,,0,0,0,1,,,,,,,20210714_DR_UMETAB216_Blank11_NEG
Unknown,20210714_DR_UMETAB216_Blank12_NEG,,D:\20210714_DR_UMETAB216_LJM\20210714_DR_UMETAB216_LJM_AcqX_NEG,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_MITAuto_MS1_R120k,,,R:A1,1,,0,0,0,1,,,,,,,20210714_DR_UMETAB216_Blank12_NEG
Unknown,20210714_DR_UMETAB216_Blank13_NEG,,D:\20210714_DR_UMETAB216_LJM\20210714_DR_UMETAB216_LJM_AcqX_NEG,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_MITAuto_MS1_R120k,,,R:A1,1,,0,0,0,1,,,,,,,20210714_DR_UMETAB216_Blank13_NEG
Blank,Dummy,,D:\20210714_DR_UMETAB216_LJM\20210714_DR_UMETAB216_LJM_AcqX_NEG,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_MITAuto_MS1_R120k,,,R:A1,1,,0,0,0,1,,,,,,,20210714_DR_UMETAB216_Blank13_NEG
