Bracket Type=4
Sample Type,File Name,Sample ID,Path,Instrument Method,Process Method,Calibration File,Position,Inj Vol,Level,Sample Wt,Sample Vol,ISTD Amt,Dil Factor,L1 ,L2 ,L3 ,L4 ,L5 ,Comment,Sample Name
Unknown,20210412_DR_UMETAB197_38_WT_0_NEG,,D:\20210412_DR_UMETAB197_LJM\20210412_DR_UMETAB197_LJM_NEG,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_MITAuto_MS1_R120k,,,Y:D2,1,,0,0,0,1,,,,,,,20210412_DR_UMETAB197_38_WT_0_NEG
Unknown,20210412_DR_UMETAB197_22_ygiS_15_NEG,,D:\20210412_DR_UMETAB197_LJM\20210412_DR_UMETAB197_LJM_NEG,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_MITAuto_MS1_R120k,,,Y:B10,1,,0,0,0,1,,,,,,,20210412_DR_UMETAB197_22_ygiS_15_NEG
Unknown,20210412_DR_UMETAB197_15_WT_15_NEG,,D:\20210412_DR_UMETAB197_LJM\20210412_DR_UMETAB197_LJM_NEG,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_MITAuto_MS1_R120k,,,Y:B3,1,,0,0,0,1,,,,,,,20210412_DR_UMETAB197_15_WT_15_NEG
Unknown,20210412_DR_UMETAB197_16_yojI_15_NEG,,D:\20210412_DR_UMETAB197_LJM\20210412_DR_UMETAB197_LJM_NEG,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_MITAuto_MS1_R120k,,,Y:B4,1,,0,0,0,1,,,,,,,20210412_DR_UMETAB197_16_yojI_15_NEG
Unknown,20210412_DR_UMETAB197_57_Ser_30_NEG,,D:\20210412_DR_UMETAB197_LJM\20210412_DR_UMETAB197_LJM_NEG,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_MITAuto_MS1_R120k,,,Y:E9,1,,0,0,0,1,,,,,,,20210412_DR_UMETAB197_57_Ser_30_NEG
Unknown,20210412_DR_UMETAB197_41_yojI_0_NEG,,D:\20210412_DR_UMETAB197_LJM\20210412_DR_UMETAB197_LJM_NEG,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_MITAuto_MS1_R120k,,,Y:D5,1,,0,0,0,1,,,,,,,20210412_DR_UMETAB197_41_yojI_0_NEG
Unknown,20210412_DR_UMETAB197_42_yojI_0_NEG,,D:\20210412_DR_UMETAB197_LJM\20210412_DR_UMETAB197_LJM_NEG,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_MITAuto_MS1_R120k,,,Y:D6,1,,0,0,0,1,,,,,,,20210412_DR_UMETAB197_42_yojI_0_NEG
Unknown,20210412_DR_UMETAB197_Blank8_NEG,,D:\20210412_DR_UMETAB197_LJM\20210412_DR_UMETAB197_LJM_NEG,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_MITAuto_MS1_R120k,,,R:A1,1,,0,0,0,1,,,,,,,20210412_DR_UMETAB197_Blank8_NEG
Unknown,20210412_DR_UMETAB197_QC7_NEG,,D:\20210412_DR_UMETAB197_LJM\20210412_DR_UMETAB197_LJM_NEG,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_MITAuto_MS1_R120k,,,Y:F11,1,,0,0,0,1,,,,,,,20210412_DR_UMETAB197_QC7_NEG
Unknown,20210412_DR_UMETAB197_61_yiaV_15_NEG,,D:\20210412_DR_UMETAB197_LJM\20210412_DR_UMETAB197_LJM_NEG,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_MITAuto_MS1_R120k,,,Y:F3,1,,0,0,0,1,,,,,,,20210412_DR_UMETAB197_61_yiaV_15_NEG
Unknown,20210412_DR_UMETAB197_32_yddA_5_NEG,,D:\20210412_DR_UMETAB197_LJM\20210412_DR_UMETAB197_LJM_NEG,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_MITAuto_MS1_R120k,,,Y:C8,1,,0,0,0,1,,,,,,,20210412_DR_UMETAB197_32_yddA_5_NEG
Unknown,20210412_DR_UMETAB197_59_yiaV_15_NEG,,D:\20210412_DR_UMETAB197_LJM\20210412_DR_UMETAB197_LJM_NEG,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_MITAuto_MS1_R120k,,,Y:F1,1,,0,0,0,1,,,,,,,20210412_DR_UMETAB197_59_yiaV_15_NEG
Unknown,20210412_DR_UMETAB197_19_yddA_15_NEG,,D:\20210412_DR_UMETAB197_LJM\20210412_DR_UMETAB197_LJM_NEG,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_MITAuto_MS1_R120k,,,Y:B7,1,,0,0,0,1,,,,,,,20210412_DR_UMETAB197_19_yddA_15_NEG
Unknown,20210412_DR_UMETAB197_14_WT_15_NEG,,D:\20210412_DR_UMETAB197_LJM\20210412_DR_UMETAB197_LJM_NEG,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_MITAuto_MS1_R120k,,,Y:B2,1,,0,0,0,1,,,,,,,20210412_DR_UMETAB197_14_WT_15_NEG
Unknown,20210412_DR_UMETAB197_53_yadH_30_NEG,,D:\20210412_DR_UMETAB197_LJM\20210412_DR_UMETAB197_LJM_NEG,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_MITAuto_MS1_R120k,,,Y:E5,1,,0,0,0,1,,,,,,,20210412_DR_UMETAB197_53_yadH_30_NEG
Unknown,20210412_DR_UMETAB197_9_yddA_30_NEG,,D:\20210412_DR_UMETAB197_LJM\20210412_DR_UMETAB197_LJM_NEG,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_MITAuto_MS1_R120k,,,Y:A9,1,,0,0,0,1,,,,,,,20210412_DR_UMETAB197_9_yddA_30_NEG
Unknown,20210412_DR_UMETAB197_47_ygiS_0_NEG,,D:\20210412_DR_UMETAB197_LJM\20210412_DR_UMETAB197_LJM_NEG,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_MITAuto_MS1_R120k,,,Y:D11,1,,0,0,0,1,,,,,,,20210412_DR_UMETAB197_47_ygiS_0_NEG
Unknown,20210412_DR_UMETAB197_76_Ser_5_NEG,,D:\20210412_DR_UMETAB197_LJM\20210412_DR_UMETAB197_LJM_NEG,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_MITAuto_MS1_R120k,,,Y:G8,1,,0,0,0,1,,,,,,,20210412_DR_UMETAB197_76_Ser_5_NEG
Unknown,20210412_DR_UMETAB197_34_ygiS_5_NEG,,D:\20210412_DR_UMETAB197_LJM\20210412_DR_UMETAB197_LJM_NEG,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_MITAuto_MS1_R120k,,,Y:C10,1,,0,0,0,1,,,,,,,20210412_DR_UMETAB197_34_ygiS_5_NEG
Unknown,20210412_DR_UMETAB197_68_WashGlucose_NEG,,D:\20210412_DR_UMETAB197_LJM\20210412_DR_UMETAB197_LJM_NEG,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_MITAuto_MS1_R120k,,,Y:F10,1,,0,0,0,1,,,,,,,20210412_DR_UMETAB197_68_WashGlucose_NEG
Unknown,20210412_DR_UMETAB197_39_WT_0_NEG,,D:\20210412_DR_UMETAB197_LJM\20210412_DR_UMETAB197_LJM_NEG,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_MITAuto_MS1_R120k,,,Y:D3,1,,0,0,0,1,,,,,,,20210412_DR_UMETAB197_39_WT_0_NEG
Unknown,20210412_DR_UMETAB197_Blank9_NEG,,D:\20210412_DR_UMETAB197_LJM\20210412_DR_UMETAB197_LJM_NEG,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_MITAuto_MS1_R120k,,,R:A1,1,,0,0,0,1,,,,,,,20210412_DR_UMETAB197_Blank9_NEG
Unknown,20210412_DR_UMETAB197_QC8_NEG,,D:\20210412_DR_UMETAB197_LJM\20210412_DR_UMETAB197_LJM_NEG,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_MITAuto_MS1_R120k,,,Y:F11,1,,0,0,0,1,,,,,,,20210412_DR_UMETAB197_QC8_NEG
Unknown,20210412_DR_UMETAB197_25_WT_5_NEG,,D:\20210412_DR_UMETAB197_LJM\20210412_DR_UMETAB197_LJM_NEG,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_MITAuto_MS1_R120k,,,Y:C1,1,,0,0,0,1,,,,,,,20210412_DR_UMETAB197_25_WT_5_NEG
Unknown,20210412_DR_UMETAB197_79_yiaV_0_NEG,,D:\20210412_DR_UMETAB197_LJM\20210412_DR_UMETAB197_LJM_NEG,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_MITAuto_MS1_R120k,,,Y:H1,1,,0,0,0,1,,,,,,,20210412_DR_UMETAB197_79_yiaV_0_NEG
Unknown,20210412_DR_UMETAB197_60_yiaV_15_NEG,,D:\20210412_DR_UMETAB197_LJM\20210412_DR_UMETAB197_LJM_NEG,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_MITAuto_MS1_R120k,,,Y:F2,1,,0,0,0,1,,,,,,,20210412_DR_UMETAB197_60_yiaV_15_NEG
Unknown,20210412_DR_UMETAB197_63_yadH_15_NEG,,D:\20210412_DR_UMETAB197_LJM\20210412_DR_UMETAB197_LJM_NEG,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_MITAuto_MS1_R120k,,,Y:F5,1,,0,0,0,1,,,,,,,20210412_DR_UMETAB197_63_yadH_15_NEG
Unknown,20210412_DR_UMETAB197_44_yddA_0_NEG,,D:\20210412_DR_UMETAB197_LJM\20210412_DR_UMETAB197_LJM_NEG,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_MITAuto_MS1_R120k,,,Y:D8,1,,0,0,0,1,,,,,,,20210412_DR_UMETAB197_44_yddA_0_NEG
Unknown,20210412_DR_UMETAB197_4_yojI_30_NEG,,D:\20210412_DR_UMETAB197_LJM\20210412_DR_UMETAB197_LJM_NEG,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_MITAuto_MS1_R120k,,,Y:A4,1,,0,0,0,1,,,,,,,20210412_DR_UMETAB197_4_yojI_30_NEG
Unknown,20210412_DR_UMETAB197_52_yadH_30_NEG,,D:\20210412_DR_UMETAB197_LJM\20210412_DR_UMETAB197_LJM_NEG,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_MITAuto_MS1_R120k,,,Y:E4,1,,0,0,0,1,,,,,,,20210412_DR_UMETAB197_52_yadH_30_NEG
Unknown,20210412_DR_UMETAB197_71_yiaV_5_NEG,,D:\20210412_DR_UMETAB197_LJM\20210412_DR_UMETAB197_LJM_NEG,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_MITAuto_MS1_R120k,,,Y:G3,1,,0,0,0,1,,,,,,,20210412_DR_UMETAB197_71_yiaV_5_NEG
Unknown,20210412_DR_UMETAB197_75_Ser_5_NEG,,D:\20210412_DR_UMETAB197_LJM\20210412_DR_UMETAB197_LJM_NEG,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_MITAuto_MS1_R120k,,,Y:G7,1,,0,0,0,1,,,,,,,20210412_DR_UMETAB197_75_Ser_5_NEG
Unknown,20210412_DR_UMETAB197_65_Ser_15_NEG,,D:\20210412_DR_UMETAB197_LJM\20210412_DR_UMETAB197_LJM_NEG,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_MITAuto_MS1_R120k,,,Y:F7,1,,0,0,0,1,,,,,,,20210412_DR_UMETAB197_65_Ser_15_NEG
Unknown,20210412_DR_UMETAB197_1_WT_30_NEG,,D:\20210412_DR_UMETAB197_LJM\20210412_DR_UMETAB197_LJM_NEG,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_MITAuto_MS1_R120k,,,Y:A1,1,,0,0,0,1,,,,,,,20210412_DR_UMETAB197_1_WT_30_NEG
Unknown,20210412_DR_UMETAB197_35_ygiS_5_NEG,,D:\20210412_DR_UMETAB197_LJM\20210412_DR_UMETAB197_LJM_NEG,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_MITAuto_MS1_R120k,,,Y:C11,1,,0,0,0,1,,,,,,,20210412_DR_UMETAB197_35_ygiS_5_NEG
Unknown,20210412_DR_UMETAB197_Blank10_NEG,,D:\20210412_DR_UMETAB197_LJM\20210412_DR_UMETAB197_LJM_NEG,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_MITAuto_MS1_R120k,,,R:A1,1,,0,0,0,1,,,,,,,20210412_DR_UMETAB197_Blank10_NEG
Unknown,20210412_DR_UMETAB197_QC9_NEG,,D:\20210412_DR_UMETAB197_LJM\20210412_DR_UMETAB197_LJM_NEG,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_MITAuto_MS1_R120k,,,Y:F11,1,,0,0,0,1,,,,,,,20210412_DR_UMETAB197_QC9_NEG
Unknown,20210412_DR_UMETAB197_84_yadH_0_NEG,,D:\20210412_DR_UMETAB197_LJM\20210412_DR_UMETAB197_LJM_NEG,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_MITAuto_MS1_R120k,,,Y:H6,1,,0,0,0,1,,,,,,,20210412_DR_UMETAB197_84_yadH_0_NEG
Unknown,20210412_DR_UMETAB197_20_yddA_15_NEG,,D:\20210412_DR_UMETAB197_LJM\20210412_DR_UMETAB197_LJM_NEG,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_MITAuto_MS1_R120k,,,Y:B8,1,,0,0,0,1,,,,,,,20210412_DR_UMETAB197_20_yddA_15_NEG
Unknown,20210412_DR_UMETAB197_48_ygiS_0_NEG,,D:\20210412_DR_UMETAB197_LJM\20210412_DR_UMETAB197_LJM_NEG,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_MITAuto_MS1_R120k,,,Y:D12,1,,0,0,0,1,,,,,,,20210412_DR_UMETAB197_48_ygiS_0_NEG
Unknown,20210412_DR_UMETAB197_13_WT_15_NEG,,D:\20210412_DR_UMETAB197_LJM\20210412_DR_UMETAB197_LJM_NEG,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_MITAuto_MS1_R120k,,,Y:B1,1,,0,0,0,1,,,,,,,20210412_DR_UMETAB197_13_WT_15_NEG
Unknown,20210412_DR_UMETAB197_QC10_NEG,,D:\20210412_DR_UMETAB197_LJM\20210412_DR_UMETAB197_LJM_NEG,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_MITAuto_MS1_R120k,,,Y:F11,1,,0,0,0,1,,,,,,,20210412_DR_UMETAB197_QC10_NEG
Unknown,20210412_DR_UMETAB197_QC11_NEG,,D:\20210412_DR_UMETAB197_LJM\20210412_DR_UMETAB197_LJM_NEG,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_MITAuto_MS1_R120k,,,Y:F11,1,,0,0,0,1,,,,,,,20210412_DR_UMETAB197_QC11_NEG
Unknown,20210412_DR_UMETAB197_Blank11_NEG,,D:\20210412_DR_UMETAB197_LJM\20210412_DR_UMETAB197_LJM_NEG,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_MITAuto_MS1_R120k,,,R:A1,1,,0,0,0,1,,,,,,,20210412_DR_UMETAB197_Blank11_NEG
Unknown,20210412_DR_UMETAB197_Blank12_NEG,,D:\20210412_DR_UMETAB197_LJM\20210412_DR_UMETAB197_LJM_NEG,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_MITAuto_MS1_R120k,,,R:A1,1,,0,0,0,1,,,,,,,20210412_DR_UMETAB197_Blank12_NEG
Unknown,20210412_DR_UMETAB197_Blank13_NEG,,D:\20210412_DR_UMETAB197_LJM\20210412_DR_UMETAB197_LJM_NEG,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_MITAuto_MS1_R120k,,,R:A1,1,,0,0,0,1,,,,,,,20210412_DR_UMETAB197_Blank13_NEG
Unknown,Data,,D:\20210412_DR_UMETAB197_LJM\20210412_DR_UMETAB197_LJM_NEG,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_MITAuto_MS1_R120k,,,R:A1,1,,0,0,0,1,,,,,,,
Blank,Dummy,,D:\20210412_DR_UMETAB197_LJM\20210412_DR_UMETAB197_LJM_NEG,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_MITAuto_MS1_R120k,,,R:A1,1,,0,0,0,1,,,,,,,
